customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Cust0845,Female,0,Yes,No,69,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),36.63,2517.1,Yes
Cust0846,Male,0,No,Yes,15,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,Yes,Yes,Two year,Yes,Electronic check,89.54,1303.3,No
Cust0847,Female,0,No,Yes,47,Yes,Yes,DSL,Yes,Yes,No,Yes,No internet service,No internet service,Two year,Yes,Mailed check,42.97,2002.16,Yes
Cust0848,Female,0,No,No,21,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,No,No internet service,Month-to-month,Yes,Mailed check,47.2,978.06,Yes
Cust0849,Male,1,No,No,29,Yes,No phone service,DSL,No,Yes,Yes,No internet service,No internet service,No,Two year,Yes,Electronic check,51.15,1466.13,No
Cust0850,Male,0,No,Yes,22,Yes,Yes,Fiber optic,No internet service,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),68.0,1492.72,No
Cust0851,Female,0,Yes,No,45,No,No,Fiber optic,No,No internet service,No,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),81.15,3621.08,No
Cust0852,Male,0,Yes,Yes,0,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,Yes,Yes,One year,Yes,Bank transfer (automatic),65.82,0.0,Yes
Cust0853,Male,0,No,Yes,29,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),71.41,2053.93,Yes
Cust0854,Female,0,Yes,No,15,No,No phone service,Fiber optic,Yes,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),82.75,1254.95,No
Cust0855,Male,0,No,No,16,Yes,No phone service,DSL,No internet service,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),59.82,943.73,No
Cust0856,Male,0,Yes,No,34,No,No,DSL,No,No,No internet service,No,No internet service,No,One year,No,Bank transfer (automatic),47.72,1601.98,No
Cust0857,Male,0,No,No,14,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.01,1057.94,No
Cust0858,Male,0,Yes,Yes,16,No,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,81.26,1310.59,Yes
Cust0859,Female,0,No,No,26,Yes,Yes,DSL,No,Yes,No internet service,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),52.68,1351.32,No
Cust0860,Male,1,Yes,Yes,14,Yes,No,No,Yes,No,No,Yes,No internet service,No,Month-to-month,No,Electronic check,17.38,251.28,Yes
Cust0861,Female,0,Yes,No,60,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,65.71,3937.78,Yes
Cust0862,Male,0,No,No,22,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,Yes,No internet service,Two year,No,Electronic check,78.01,1688.4,Yes
Cust0863,Female,0,No,Yes,19,Yes,No phone service,DSL,Yes,No internet service,No,No internet service,No,No,Two year,No,Electronic check,54.71,1041.53,No
Cust0864,Female,0,Yes,No,57,Yes,No,DSL,No internet service,No,No,No,No,No internet service,Month-to-month,Yes,Electronic check,41.31,2363.49,No
Cust0865,Male,0,Yes,No,18,Yes,No,No,No internet service,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,33.25,607.25,No
Cust0866,Female,0,Yes,Yes,38,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),77.46,2925.04,Yes
Cust0867,Male,0,No,No,23,No,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,No,Yes,Two year,No,Electronic check,83.11,1900.09,Yes
Cust0868,Male,0,No,Yes,15,Yes,No phone service,DSL,Yes,No,Yes,No internet service,No internet service,Yes,One year,No,Mailed check,51.65,802.32,No
Cust0869,Female,0,Yes,No,41,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,88.52,3605.48,Yes
Cust0870,Female,0,No,No,4,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,No,One year,No,Electronic check,65.64,241.32,Yes
Cust0871,Female,0,Yes,No,6,Yes,No phone service,DSL,No,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,64.04,353.36,Yes
Cust0872,Male,0,No,Yes,27,Yes,Yes,No,Yes,No internet service,No,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),11.98,360.26,No
Cust0873,Female,0,No,No,2,No,No,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,16.76,1.65,Yes
Cust0874,Male,0,No,No,2,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No,No,Month-to-month,No,Credit card (automatic),71.81,139.6,Yes
Cust0875,Male,0,Yes,Yes,28,Yes,Yes,DSL,No internet service,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),49.43,1376.49,No
Cust0876,Female,0,Yes,No,23,Yes,No,DSL,No,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),61.98,1414.72,Yes
Cust0877,Female,0,No,No,58,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,Yes,No,Two year,Yes,Electronic check,92.52,5336.57,Yes
Cust0878,Male,0,Yes,No,12,No,No,Fiber optic,No internet service,No,No internet service,No,No,Yes,One year,No,Credit card (automatic),74.58,907.72,No
Cust0879,Female,0,Yes,Yes,21,Yes,No,No,No,No internet service,Yes,Yes,No,Yes,One year,No,Electronic check,27.73,628.42,No
Cust0880,Female,0,Yes,Yes,24,No,No phone service,Fiber optic,No internet service,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),94.64,2260.52,Yes
Cust0881,Female,0,No,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),65.72,4326.94,No
Cust0882,Male,0,Yes,Yes,67,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),53.85,3609.64,Yes
Cust0883,Male,0,No,Yes,32,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No internet service,Yes,Month-to-month,No,Electronic check,70.62,2251.52,Yes
Cust0884,Male,0,No,No,14,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,Yes,One year,No,Mailed check,81.43,1121.59,No
Cust0885,Female,0,Yes,No,49,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),75.54,3685.44,No
Cust0886,Male,0,Yes,Yes,0,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,75.29,0.0,Yes
Cust0887,Female,0,Yes,No,48,Yes,No phone service,No,No,No internet service,Yes,Yes,No,No internet service,Two year,No,Mailed check,11.91,576.4,Yes
Cust0888,Male,0,Yes,Yes,36,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),48.25,1712.17,No
Cust0889,Male,0,No,Yes,64,No,No phone service,DSL,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),41.9,2656.98,Yes
Cust0890,Female,0,No,No,21,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,Yes,One year,No,Mailed check,79.85,1671.27,No
Cust0891,Female,0,Yes,No,3,Yes,No,DSL,No internet service,No internet service,Yes,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),47.18,170.13,Yes
Cust0892,Female,1,Yes,No,29,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),82.81,2385.27,Yes
Cust0893,Female,0,Yes,No,68,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,No,No internet service,Month-to-month,No,Mailed check,72.81,4980.19,Yes
Cust0894,Female,0,No,Yes,56,Yes,No phone service,DSL,No internet service,Yes,No,Yes,Yes,No internet service,Two year,Yes,Bank transfer (automatic),59.38,3273.17,No
Cust0895,Male,0,No,No,22,Yes,No,DSL,Yes,Yes,No,No,No internet service,No internet service,Two year,Yes,Electronic check,53.84,1189.61,No
Cust0896,Female,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No,Two year,Yes,Bank transfer (automatic),67.02,3349.11,No
Cust0897,Female,0,No,No,30,Yes,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,75.7,2284.66,Yes
Cust0898,Male,0,Yes,No,36,Yes,No phone service,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),25.33,893.84,No
Cust0899,Female,1,Yes,No,1,Yes,No,DSL,Yes,No internet service,No,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),63.47,67.51,Yes
Cust0900,Male,0,No,No,28,Yes,No phone service,DSL,No,No internet service,Yes,No,No,No internet service,Two year,No,Credit card (automatic),40.34,1122.01,Yes
Cust0901,Male,0,No,Yes,71,Yes,No,DSL,No,No internet service,No,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,58.67,4174.45,Yes
Cust0902,Male,0,No,No,26,Yes,Yes,Fiber optic,No,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,97.01,2494.66,Yes
Cust0903,Male,0,Yes,No,20,Yes,No phone service,Fiber optic,No,Yes,Yes,No internet service,Yes,No,One year,No,Electronic check,70.52,1420.92,No
Cust0904,Female,1,No,Yes,64,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),74.69,4765.54,Yes
Cust0905,Female,0,No,No,35,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,81.84,2868.17,Yes
Cust0906,Male,0,No,Yes,34,Yes,No,DSL,No internet service,No internet service,No,No,No,No internet service,One year,Yes,Credit card (automatic),42.47,1445.41,No
Cust0907,Male,0,Yes,No,4,Yes,No phone service,DSL,Yes,Yes,No internet service,No internet service,No internet service,Yes,Two year,Yes,Credit card (automatic),45.29,151.45,No
Cust0908,Male,0,Yes,No,49,Yes,No,DSL,Yes,Yes,Yes,No,No internet service,No,Two year,No,Bank transfer (automatic),40.32,1988.97,No
Cust0909,Female,0,No,No,23,Yes,Yes,DSL,No,Yes,No internet service,Yes,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),43.42,985.16,No
Cust0910,Female,0,Yes,Yes,40,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,79.0,3157.15,No
Cust0911,Female,0,Yes,Yes,57,No,No,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,Yes,One year,No,Credit card (automatic),78.26,4479.67,Yes
Cust0912,Female,0,No,No,62,Yes,No,DSL,No internet service,No internet service,No,Yes,Yes,No,Two year,No,Credit card (automatic),62.83,3905.54,No
Cust0913,Male,0,No,No,28,No,No,Fiber optic,No,No,Yes,No internet service,No,Yes,One year,No,Electronic check,76.6,2183.7,No
Cust0914,Male,0,No,No,0,Yes,No,DSL,No,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),51.54,0.0,Yes
Cust0915,Male,0,No,No,19,Yes,Yes,DSL,No internet service,No internet service,Yes,No,No internet service,No internet service,One year,Yes,Credit card (automatic),52.34,1000.12,No
Cust0916,Male,0,Yes,Yes,0,Yes,No phone service,DSL,No internet service,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,53.79,0.0,No
Cust0917,Male,1,No,Yes,10,Yes,Yes,DSL,No,Yes,Yes,No internet service,No,No,Two year,Yes,Credit card (automatic),42.86,426.96,Yes
Cust0918,Male,0,No,No,69,Yes,Yes,DSL,Yes,No,No,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,40.71,2806.73,Yes
Cust0919,Female,0,Yes,Yes,42,Yes,No phone service,DSL,Yes,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,52.63,2225.78,Yes
Cust0920,Male,0,No,No,13,Yes,No,Fiber optic,No internet service,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.58,895.92,Yes
Cust0921,Male,0,No,No,29,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,No,Mailed check,48.01,1393.31,Yes
Cust0922,Male,0,No,No,21,Yes,No phone service,DSL,No,No internet service,No internet service,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),62.06,1265.32,Yes
Cust0923,Female,0,No,No,17,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),84.78,1460.2,No
Cust0924,Female,0,Yes,Yes,1,No,Yes,Fiber optic,No internet service,No,No,No internet service,No,Yes,One year,No,Credit card (automatic),82.45,82.13,Yes
Cust0925,Female,1,No,Yes,8,Yes,No phone service,DSL,Yes,Yes,Yes,No internet service,Yes,Yes,Two year,Yes,Mailed check,72.7,588.08,No
Cust0926,Male,0,Yes,No,44,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),65.31,2870.38,Yes
Cust0927,Male,0,No,No,4,Yes,No phone service,No,No,No internet service,No internet service,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),25.35,91.01,Yes
Cust0928,Female,0,No,No,70,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No internet service,Month-to-month,Yes,Electronic check,67.02,4678.43,No
Cust0929,Male,0,Yes,Yes,60,Yes,Yes,DSL,No internet service,No,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),42.93,2583.04,Yes
Cust0930,Male,0,No,No,4,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No,No,Month-to-month,No,Electronic check,73.91,275.86,Yes
Cust0931,Male,1,Yes,Yes,54,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,No,No,One year,Yes,Mailed check,81.87,4416.5,No
Cust0932,Female,0,Yes,No,46,Yes,No phone service,DSL,No internet service,No internet service,No,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),64.1,2939.53,No
Cust0933,Female,0,Yes,No,7,No,No phone service,Fiber optic,Yes,No internet service,No internet service,No,Yes,No internet service,Month-to-month,No,Mailed check,81.33,571.16,Yes
Cust0934,Male,0,Yes,No,6,Yes,No phone service,Fiber optic,No,Yes,No internet service,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),74.37,435.14,Yes
Cust0935,Female,0,Yes,Yes,15,No,Yes,DSL,No internet service,No,Yes,No internet service,Yes,No,One year,No,Electronic check,61.55,908.13,No
Cust0936,Female,0,No,Yes,61,Yes,No,No,Yes,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),27.8,1654.41,Yes
Cust0937,Female,0,Yes,Yes,56,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,No internet service,Yes,Two year,No,Bank transfer (automatic),51.63,2882.36,No
Cust0938,Female,0,No,Yes,7,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),78.26,534.78,Yes
Cust0939,Male,0,Yes,No,25,No,No,Fiber optic,No,No internet service,Yes,No internet service,Yes,Yes,One year,Yes,Mailed check,91.19,2277.18,No
Cust0940,Male,0,Yes,No,39,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,73.63,2855.65,No
Cust0941,Male,0,Yes,Yes,58,No,No phone service,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,68.48,3957.76,Yes
Cust0942,Female,1,Yes,No,64,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No internet service,No internet service,Month-to-month,No,Credit card (automatic),65.09,4189.53,Yes
Cust0943,Male,0,Yes,Yes,40,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,88.4,3517.14,Yes
Cust0944,Male,0,Yes,No,15,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,74.35,1132.36,No
Cust0945,Male,0,Yes,Yes,25,Yes,Yes,DSL,No,No,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,55.52,1410.28,No
Cust0946,Female,0,No,Yes,16,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,No,No internet service,Two year,No,Credit card (automatic),76.08,1197.8,No
Cust0947,Female,0,No,No,12,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),48.48,555.36,No
Cust0948,Female,0,No,Yes,25,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,86.01,2198.16,Yes
Cust0949,Female,0,No,Yes,54,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,No internet service,Yes,Two year,Yes,Bank transfer (automatic),45.53,2461.87,Yes
Cust0950,Female,0,Yes,Yes,5,No,Yes,DSL,No,No,No,No,No,No,One year,No,Mailed check,43.94,206.62,Yes
Cust0951,Female,0,No,Yes,66,No,No phone service,No,No internet service,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Electronic check,22.47,1506.89,No
Cust0952,Female,0,Yes,Yes,69,Yes,No,No,No,No internet service,No internet service,No,Yes,No internet service,Two year,Yes,Bank transfer (automatic),19.71,1360.18,No
Cust0953,Female,0,No,No,43,Yes,No phone service,Fiber optic,No internet service,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,91.8,3985.54,No
Cust0954,Female,0,No,Yes,11,Yes,Yes,No,No internet service,Yes,No,No internet service,No internet service,No,Two year,Yes,Mailed check,26.38,293.61,No
Cust0955,Male,0,Yes,No,30,Yes,No,No,Yes,No internet service,No internet service,Yes,No internet service,No internet service,One year,No,Mailed check,31.21,962.19,Yes
Cust0956,Female,0,No,No,3,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No,Month-to-month,Yes,Mailed check,71.65,251.29,Yes
Cust0957,Male,0,Yes,Yes,44,Yes,Yes,DSL,No,No internet service,No,No,No internet service,Yes,One year,No,Bank transfer (automatic),51.47,2240.91,No
Cust0958,Male,1,Yes,No,52,No,No,No,No internet service,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,35.98,1860.22,Yes
Cust0959,Male,0,Yes,No,23,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),76.46,1756.08,Yes
Cust0960,Male,0,No,Yes,71,Yes,Yes,Fiber optic,Yes,No,No,No,No,No internet service,Month-to-month,No,Electronic check,67.19,4821.64,Yes
Cust0961,Female,0,No,No,34,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,50.97,1725.37,Yes
Cust0962,Female,0,No,Yes,17,Yes,No,Fiber optic,No,No,No,No internet service,Yes,No,Month-to-month,No,Mailed check,83.75,1447.63,No
Cust0963,Female,0,Yes,No,4,Yes,No phone service,DSL,Yes,No,No,Yes,No,No internet service,Two year,Yes,Credit card (automatic),47.24,189.9,No
Cust0964,Female,0,Yes,No,23,Yes,Yes,DSL,Yes,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,48.21,1142.84,Yes
Cust0965,Female,0,No,No,62,Yes,No phone service,DSL,Yes,No,No,No internet service,No internet service,Yes,One year,Yes,Bank transfer (automatic),58.53,3594.96,No
Cust0966,Female,0,No,Yes,40,No,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,56.9,2272.14,No
Cust0967,Female,0,No,Yes,30,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No,Two year,Yes,Credit card (automatic),75.36,2278.97,No
Cust0968,Male,0,No,Yes,21,Yes,Yes,Fiber optic,No,No internet service,No,No,No internet service,No internet service,One year,No,Credit card (automatic),73.21,1518.2,No
Cust0969,Male,0,Yes,Yes,8,Yes,No phone service,DSL,No internet service,No,Yes,No,No,No,Two year,Yes,Mailed check,37.27,313.5,Yes
Cust0970,Male,1,Yes,Yes,38,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,No,No,Month-to-month,Yes,Electronic check,76.57,2885.33,Yes
Cust0971,Female,0,Yes,Yes,60,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),72.2,4338.1,No
Cust0972,Female,0,No,Yes,11,Yes,No,No,No,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),23.85,268.35,Yes
Cust0973,Female,0,Yes,Yes,22,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),75.91,1709.94,Yes
Cust0974,Female,0,Yes,No,29,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No,No internet service,Month-to-month,No,Mailed check,72.94,2080.81,No
Cust0975,Female,0,No,No,66,Yes,Yes,DSL,No,Yes,No internet service,Yes,No internet service,No internet service,One year,No,Bank transfer (automatic),35.43,2329.12,No
Cust0976,Male,0,Yes,No,16,Yes,No,DSL,No internet service,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),53.65,840.61,No
Cust0977,Female,0,Yes,No,56,Yes,Yes,DSL,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),69.99,3939.33,Yes
Cust0978,Female,1,Yes,Yes,31,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),46.97,1468.33,Yes
Cust0979,Male,1,No,Yes,32,Yes,No,Fiber optic,No internet service,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,70.13,2276.52,Yes
Cust0980,Male,0,No,Yes,63,Yes,Yes,DSL,No internet service,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),55.92,3544.49,No
Cust0981,Male,0,No,Yes,33,Yes,No,Fiber optic,No,No internet service,No,No internet service,No,No internet service,One year,No,Electronic check,72.84,2406.74,No
Cust0982,Male,0,Yes,No,39,No,No,Fiber optic,No,Yes,Yes,No internet service,No,No internet service,One year,No,Bank transfer (automatic),64.55,2503.1,No
Cust0983,Male,0,No,Yes,44,Yes,No phone service,DSL,No internet service,No,No internet service,No internet service,No,No internet service,One year,No,Mailed check,38.83,1729.47,No
Cust0984,Female,0,No,Yes,33,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),57.58,1902.39,No
Cust0985,Male,0,No,No,7,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,No,Yes,One year,No,Bank transfer (automatic),83.1,569.54,No
Cust0986,Female,1,Yes,Yes,29,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Electronic check,81.4,2367.32,No
Cust0987,Male,0,Yes,No,40,Yes,Yes,DSL,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),41.01,1657.94,Yes
Cust0988,Female,0,No,Yes,63,Yes,Yes,DSL,No,Yes,No,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),50.55,3195.56,No
Cust0989,Female,0,Yes,Yes,57,No,No phone service,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),93.61,5340.77,Yes
Cust0990,Male,0,Yes,No,18,Yes,Yes,No,No,Yes,Yes,No,Yes,No internet service,One year,Yes,Electronic check,24.48,452.58,No
Cust0991,Male,0,No,No,66,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),74.44,4866.38,Yes
Cust0992,Female,0,Yes,No,21,Yes,No,DSL,No,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),58.51,1258.01,Yes
Cust0993,Male,0,No,Yes,44,Yes,Yes,No,No internet service,No,No internet service,Yes,No,No,Two year,No,Bank transfer (automatic),23.4,1022.66,No
Cust0994,Male,0,No,Yes,0,Yes,No,DSL,No internet service,Yes,No internet service,No,No,No internet service,Month-to-month,No,Mailed check,39.41,0.0,Yes
Cust0995,Female,0,Yes,Yes,9,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),67.75,593.68,Yes
Cust0996,Male,0,Yes,No,56,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,76.66,4223.68,Yes
Cust0997,Male,0,No,Yes,69,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),68.07,4710.27,Yes
Cust0998,Male,0,Yes,No,30,Yes,No phone service,Fiber optic,Yes,No internet service,No,Yes,No,No,One year,Yes,Credit card (automatic),75.97,2279.53,No
Cust0999,Female,1,No,Yes,5,Yes,No phone service,DSL,Yes,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,59.02,301.55,Yes
Cust1000,Male,0,Yes,No,30,Yes,No,DSL,No internet service,No internet service,No internet service,No,No,No internet service,Two year,No,Credit card (automatic),51.26,1519.43,No
